Project_Name,Project_URL,Project_Hash,Test_filename,Test_classname,Test_funcname,Test_parametrization,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder
authnzerver,https://github.com/waqasbhatti/authnzerver,bc735a1c9e1c084c40854a539a000d69a50ed486,authnzerver/tests/test_email.py,,test_email_works,,TRUE,Passed,Passed
aws-lambda-decorators,https://github.com/gridsmartercities/aws-lambda-decorators,bbd25a7002b99e57fe7da225b6aad06cb1e43b9c,tests/test_decoders.py,DecodersTests,test_extract_multiple_parameters_from_jwt_hits_cache,,TRUE,Passed,Passed
bloomtime,https://github.com/Poogles/bloomtime,94343456192c0a4837ddad2c421d59c7a3fd02fa,tests/test_bloomtime.py,,test_set,,TRUE,Passed,Passed
bomweather,https://github.com/aguinane/bomweather,cfe945a64900a9207a44c42551ec2c365916b7d2,tests/test_stations.py,,test_closest_obs_station_uncached,,TRUE,Passed,Passed
bootstrap_env,https://github.com/jedie/bootstrap_env,ab68025d8f6b9a17d8feeed83e8aae26e3f28769,bootstrap_env/tests/test_boot.py,BootstrapEnvTestCase,test_setup,,TRUE,NotAnalysed,Passed
bootstrap_env,https://github.com/jedie/bootstrap_env,ab68025d8f6b9a17d8feeed83e8aae26e3f28769,bootstrap_env/tests/test_test_utils.py,BootstrapEnvTestCase,test_setup,,TRUE,NotAnalysed,Passed
client_python,https://github.com/prometheus/client_python,5b0a476489fc6a26c177683b539142c91005de06,tests/test_exposition.py,TestPushGateway,test_push_with_basic_auth_handler,,TRUE,Passed,Passed
colltools,https://github.com/JakubTesarek/colltools,e50f98ccda33ab409fcdba277a39f071824e24c7,tests/test_name_registry.py,,test_name_registry_has_no_instances,,TRUE,Passed,Passed
compilertools,https://github.com/JGoutin/compilertools,7b898cb6970f5f25c5356b15a2efd0cb2e54d566,tests/test___init__.py,,tests_init,,TRUE,NotAnalysed,Passed
compilertools,https://github.com/JGoutin/compilertools,7b898cb6970f5f25c5356b15a2efd0cb2e54d566,tests/test_build.py,,tests_patch___new__,,TRUE,NotAnalysed,Passed
configaro,https://github.com/mojochao/configaro,d7b432fb2f99c4cb3c3208082f0afff62454c83d,tests/test_configaro.py,,test_get,,TRUE,Passed,Passed
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/ext/test_lua.py,,test_build_lua_blocks_larger,,TRUE,Passed,Passed
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/test_build.py,,test_build_files_with_unicode,,TRUE,Passed,Passed
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/test_build.py,,test_compare_parsed_and_built_empty_map_values,,TRUE,Passed,Passed
crossplane,https://github.com/caas-one/crossplane,d5b39fcae31cd0c26af5d425fa7cb591d1ee91ee,tests/test_build.py,,test_compare_parsed_and_built_messy,,TRUE,Passed,Passed
dame,https://github.com/malpunek/dame,d6568d3088dd0a8b87eb5d278e04ab857a622418,tests/test_versionable.py,,test_basic,,TRUE,Passed,Passed
dame,https://github.com/malpunek/dame,d6568d3088dd0a8b87eb5d278e04ab857a622418,tests/test_versionable.py,,test_params,,TRUE,Passed,Passed
datapungibea,https://github.com/jjotterson/datapungibea,fe3b262b7e2ceffd12621693c94af9b6cc43e408,datapungibea/tests/test_driversCI.py,,test_NIPAVintage,,TRUE,Failed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_add_start,,TRUE,Passed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_current_status,,TRUE,Failed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_full_report,,TRUE,Failed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_make_project_csv,,TRUE,Passed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_make_project_csv_initalize,,TRUE,Passed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_start_time,,TRUE,Passed,Passed
devtracker,https://github.com/ConSou/devtracker,ea892d6d48aa5d4627b429469b59ae3f0ce7f10f,devtracker/test_devtracker.py,,test_today_report_err_one,,TRUE,Passed,Passed
django-registration,https://github.com/macropin/django-registration,b66ddb4b0044c5a0f24b6a23d5387f68b6d7e577,registration/tests/forms.py,RegistrationFormTests,test_registration_form,,TRUE,Passed,Passed
django-registration,https://github.com/macropin/django-registration,b66ddb4b0044c5a0f24b6a23d5387f68b6d7e577,registration/tests/forms.py,RegistrationFormTests,test_registration_form_no_free_email,,TRUE,Passed,Passed
django-registration,https://github.com/macropin/django-registration,b66ddb4b0044c5a0f24b6a23d5387f68b6d7e577,registration/tests/forms.py,RegistrationFormTests,test_registration_form_tos,,TRUE,Passed,Passed
django-registration,https://github.com/macropin/django-registration,b66ddb4b0044c5a0f24b6a23d5387f68b6d7e577,registration/tests/forms.py,RegistrationFormTests,test_registration_form_unique_email,,TRUE,Passed,Passed
django-registration,https://github.com/macropin/django-registration,b66ddb4b0044c5a0f24b6a23d5387f68b6d7e577,registration/tests/forms.py,RegistrationFormTests,test_registration_form_username_lowercase,,TRUE,Passed,Passed
dotty_dict,https://github.com/pawelzny/dotty_dict,b23b8a4e4d8af77a2cba99752eed776058ec08dd,tests/test_dotty_cache.py,TestDottyCache,test_getitem_cache,,TRUE,Passed,Passed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_get_altered_files,,TRUE,Failed,Passed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_get_file_contents,,TRUE,Failed,Passed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_get_head,,TRUE,Passed,Passed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_post_receive,,TRUE,Failed,Passed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_pre_receive,,TRUE,Passed,Failed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_template_config,,TRUE,Failed,Passed
dzonegit,https://github.com/oskar456/dzonegit,8f952086aa41aee4ebb7432926ed8c6a9211ac9f,test_dzonegit.py,,test_update,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_caching.py,,test_resilient_between_timecaches,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_concurrent_done_status,[False],TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_concurrent_done_status,[True],TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiexception_api,[concurrent],TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiexception_api,[nonconcurrent],TRUE,Passed,Error
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiexception_pickling,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiexception_types,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiobject_1,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiobject_exceptions,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_multiobject_logging,,TRUE,Failed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_thread_context_stacks,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_thread_contexts_counters,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_concurrency.py,,test_thread_stacks,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_exceptions.py,,test_pickle_texception,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_logging.py,,test_indent_around_ctx,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_logging.py,,test_indent_around_function,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_logging.py,,test_indent_around_generator,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_rwlock.py,,test_rwlock,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_async,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_ctx,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_ctx_with_identifier,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_priorities,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_priorities_async,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_registration_context,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref_complex_descriptors,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref_context_manager_delete_after,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref_context_manager_delete_after_with_identifier,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref_context_manager_delete_during,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref_context_manager_delete_during_with_identifier,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_signal_weakref_with_identifier,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_simple_signal_object_identifier,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_simple_signal_object_identifier_attribute,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_simple_signal_object_registration,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_simple_signal_object_wo_identifier,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_signals.py,,test_simple_signal_registration,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_logged_condition,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_logged_condition_exception,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_logged_condition_waited_for,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_logged_lock,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_synchronization_coordinator_failing_context_manager,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_synchronization_coordinator_timeout,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_synchronization_coordinator_with_multiobject_exception,,TRUE,Passed,Failed
easypy,https://github.com/weka-io/easypy,9501c3ee03dcb1630e58cbb73b1647056907bcea,tests/test_sync.py,,test_wait_log_predicate,,TRUE,Passed,Failed
ecs-crd-cli,https://github.com/AdventielFr/ecs-crd-cli.git,7b296c64086a204d3540da272e3d8dd74721c6c4,tests/test_prepareDeploymentServiceDefinitionStep.py,,test_process_application_autoscaling_scalable_target_max_capacity_invalid,,TRUE,Failed,Passed
edk2-pytool-library,https://github.com/tianocore/edk2-pytool-library,ab6bac82f297b4e8fe0a0d4dcde4711b3cb1bc88,edk2toollib/acpi/ivrs_parser_test.py,IvrsParserTest,test_ivrs_parser_ivrs_full,,TRUE,Failed,Passed
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py,,test__create_report,,TRUE,Failed,Passed
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py,,test__write_log,,TRUE,Failed,Passed
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py,,test__write_logs,,TRUE,Failed,Passed
expstock,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py,,test_variables,,TRUE,Passed,Passed
flask-ipban,https://github.com/Martlark/flask-ipban,882a25495be55609e5d9a058b8139b78836d64d4,flask_ipban/test_persistence.py,IpBanPersistence2,runTest,,TRUE,Failed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture0-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture1-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture2-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture3-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture4-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture5-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture6-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_max_page_size,[app_fixture7-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture0-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture1-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture2-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture3-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture4-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture5-AppConfig-1000],TRUE,Passed,Passed
flask-smorest,https://github.com/marshmallow-code/flask-smorest,02e9e84def5ace80522c76b830fbef9930a28771,tests/test_pagination.py,TestPagination,test_pagination_min_page_page_size,[app_fixture6-AppConfig-1000],TRUE,Passed,Passed
