project,sha,polluter_fullpath,cleaner_fullpath,victim_fullpath,md5,pv_result,pcv_result,can_copy_work,minimal_patch_time, save_path,diff, verification_patch,inserted_node
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_analysis.py::TestChain::test_correlation_latex_table,tests/test_analysis.py::TestChain::test_divide_chains_default,tests/test_diagnostic.py::test_geweke_index,4a80da9172dc9389f25a84e3b53a5974,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_diagnostic.py::test_gelman_rubin_name_fails,tests/test_analysis.py::TestChain::test_summary,tests/test_diagnostic.py::test_geweke_index,02b21818e7a7a4a8145c108be1714b1a,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_diagnostic.py::test_gelman_rubin_name_fails,tests/test_analysis.py::TestChain::test_summary_no_smooth,tests/test_diagnostic.py::test_geweke_index,92385767dde65c346db8a0317f42d288,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_comparisons.py::test_aic_data_dependence,tests/test_analysis.py::TestChain::test_summary,tests/test_diagnostic.py::test_geweke_index,0556536a8334ac10bc55b2741d96a946,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_comparisons.py::test_aic_data_dependence,tests/test_analysis.py::TestChain::test_summary_no_smooth,tests/test_diagnostic.py::test_geweke_index,bad5d3a5869ca76d2f18fd1835e51328,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_comparisons.py::test_dic_posterior_dependence,tests/test_analysis.py::TestChain::test_summary,tests/test_diagnostic.py::test_geweke_index,a344b8635527633fc52d3f27b8fb4223,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_comparisons.py::test_dic_posterior_dependence,tests/test_analysis.py::TestChain::test_summary_no_smooth,tests/test_diagnostic.py::test_geweke_index,8e788d0b74355a14a7269aa370146eb4,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_comparisons.py::test_bic_fail_no_data_points,tests/test_analysis.py::TestChain::test_summary,tests/test_diagnostic.py::test_geweke_index,1f845b2dc42dd4c97de26598f793060e,passed,passed,,,,,
ChainConsumer,3206a98f5e121ff3e17c30c840710bd7fda59fca,tests/test_comparisons.py::test_bic_fail_no_data_points,tests/test_analysis.py::TestChain::test_summary_no_smooth,tests/test_diagnostic.py::test_geweke_index,d6880a879937b419ab925cdd8fd43eef,passed,passed,,,,,
EZconfig,2cedba67fbfe0ca448ccf7134b51e4e9329a6d16,tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env_without_env_var,tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env_str,tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env,34e834ef39e0955685263e5b0683ed2a,failed,passed,True,0.45304252952337265,../SAVE/test_load_config_from_env_patch_34e834ef39e0955685263e5b0683ed2a_.patch,"5a6
>         del os.environ['TEST1']
",passed,"
del os.environ['TEST1']
"
EZconfig,2cedba67fbfe0ca448ccf7134b51e4e9329a6d16,tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env_without_env_var,tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env_int,tests/unit/test_load_config_from_env.py::TestLoadConfigFromEnv::test_load_config_from_env,78387fed8519f289570b19c0c3387b2a,failed,passed,True,0.4412962105125189,../SAVE/test_load_config_from_env_patch_78387fed8519f289570b19c0c3387b2a_.patch,"5a6
>         del os.environ['TEST1']
",passed,"
del os.environ['TEST1']
"
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_routes.py::TestJwtRoutes::test_init_app,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,db58b44708097de98e464e119daf627e,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_routes.py::TestJwtRoutes::test_init_app,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,5bf3dd15679aaeda31a5d197b85bf695,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client0-None-200],tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,4ed8bc4ce82d826f3e46c22e2e77450d,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client0-None-200],tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,cf0b6c35674d9f6dfee81576df686d37,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_sub_paths,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,da98de527adc10dc6ea5d1396943c0b1,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_sub_paths,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,a1715f64e666da60374332075b43931d,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_dynamic_params,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,f24b2dc364f1c18dd0ccfafdc5edec29,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_dynamic_params,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,246697b69862f6242fec4feafb9d9ba3,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_static_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,3c91f08f24e8f8aebbbc67b2d3ae39ba,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_static_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,5c810c2cd6b800a45f66b3c326326c0b,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,0f2081550ccba68408a17ce8b6de7e99,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,c242369a20016e70950d09b28ce024ee,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_route_path,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,24a9857b1935347f10ae49ea3b53db77,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_route_path,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,2afd33881815892c282f18365361078e,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_api_named_routes,d8e99254b00a6457a000b2d365b93d1f,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_api_named_routes,737d121ba8a4beeae70813deaddcf68c,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_get_app_config,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_dynamic_params,a331f4afbc30530e01638f8609d4dd3a,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_get_app_config,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_dynamic_params,ae52d7d1b5eab65b6b60e00413f60f9d,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_sub_paths,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_dynamic_params,93c4cd3b425cfc72f0ba9237009c576f,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_sub_paths,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_dynamic_params,7b471e9284264ea4c92b211b61470b2e,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_route_path,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_dynamic_params,452a25b82533704b3e7b3d3301ecf797,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_route_path,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_dynamic_params,2417af5a936951358bbc4af300fe9d84,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_routes.py::TestJwtRoutes::test_init_app,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,0d4e2a40b80e858d6ad30a8216519baf,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_routes.py::TestJwtRoutes::test_init_app,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,c5518e846f6e7296bd59f077c49920df,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client2-None-401],tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,39c8c064314207525bd98ae0ca0f7111,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client2-None-401],tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,4bd0f85a3796c4d5d46e902bb6a63881,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,ca23a4fd84de81406329292571c5820e,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,6a4fc2b8c4a034455c9b558e1473d1f0,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_entity.py::TestEntity::test_get_attr_name,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_route_path,5140b4fe5ea7e8bebb1a08fd3e9c922f,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_entity.py::TestEntity::test_get_attr_name,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_route_path,90fa2104d4139fb623191a7704f5bedc,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_get_app_config,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_route_path,ab049a96bfede041a79c3f619f27a7eb,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_get_app_config,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_route_path,90a395a4c9a5cba6fde0ea643e3dc6e0,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_routes.py::TestJwtRoutes::test_init_app,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_route_path,2ec4cc2ff0d08f145ade9c66d152b910,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_routes.py::TestJwtRoutes::test_init_app,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_route_path,c7578f62cea553676d727d5c3fd5aa9f,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_sub_paths,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_route_path,e2c28dddc4f6e404f549f6afd409e166,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_sub_paths,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_route_path,7288644a532431c307ef12aa792c9891,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_static_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_route_path,d976fd657bfeab2a8233a1e2c95835f4,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_static_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_route_path,2c691accd61ed840cf71f52361fd11de,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_route_path,a161b1f59441011ace1224a1e1ab0788,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_route_path,f66a965bccc5bb80fab61ed24116a241,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client0-None-200],tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_routes,138f059a803950a3fdf4a5426c67f6cd,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client0-None-200],tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_routes,4f6d22b4d51934a895c60215dc440951,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client1-None-401],tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_routes,16dca20d0f06dbb585e1dc5cc9d8a657,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client1-None-401],tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_routes,7391e33de6b391b0089affa25953d05c,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_api_named_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_routes,4fab9e000bcc68eb334fae09c52fb227,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_api_named_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_routes,bd592bb71c3dd12aadfe7d9222737394,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_dynamic_params,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_routes,1f3f4566df24374c143fb5510a113c2e,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_dynamic_params,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_routes,af704d66d949d82155b0ade705d8076d,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_route_path,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_routes,ce4e1d5db310d9b1456c357d2d2a1a7d,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_ignored_route_path,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_routes,cd6cb074e825e843ae404c1903ed498b,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_ignored_routes,4b231377541d463ed6460d1b736c4c22,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_handle_pre_flight_request,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_ignored_routes,75dec610dce3845b9c6ce5f8bf51ef95,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client0-None-200],tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client1-None-401],tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client3-None-401],a6c68fd8549266ef46fb747c7966d42f,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client0-None-200],tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client2-None-401],tests/test_routing.py::TestRouting::test_jwt_route[jwt_router_client3-None-401],594fad5540da6332560ff4b28c165d05,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_get_exp,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_static_routes,f74e9f22dcf5dcc092de33acaa18f6cb,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_get_exp,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_static_routes,9a6946c20587f804f4ac757d8abe3ebd,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_create_token,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_static_routes,b59e7b7e7d2565936cebdbac035d83f7,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_jwt_router.py::TestJwtRouter::test_create_token,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_static_routes,ae036e29701b648637d1edf9a5fc5439,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_api_named_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_static_routes,b4614d7f36ae2373e8bde79e0c8f0220,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_routing.py::TestRouting::test_api_named_routes,tests/test_entity.py::TestEntity::test_get_entity_from_token_multiple,tests/test_routing.py::TestRouting::test_static_routes,652a5e216648f23fddc08a5a6fdf8388,passed,passed,,,,,
Flask-JWT-Router,0fb1e256c81409be6f08d8be12f07e5f58b4f914,tests/test_entity.py::TestEntity::test_get_attr_name,tests/test_entity.py::TestEntity::test_get_entity_from_token,tests/test_routing.py::TestRouting::test_sub_paths,148551bf3e514ad9f1f651de959127e1,passed,passed,,,,,
