project,sha,cleaner_fullpath,victim_fullpath,md5,pv_result,pcv_result,can_copy_work,1st_patch_time,minimal_patch_time
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_verbs,tests/test_mudobjects.py::TestLiving::test_move_notify,31f545b8fd0feb2bf04bdd552e8ff50d,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_look_short,tests/test_mudobjects.py::TestLiving::test_move_notify,42ca216e2f12ec94e338345a3cc32f35,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_message_nearby_location,tests/test_mudobjects.py::TestLiving::test_move_notify,7277619d2111baf31a82336a1820e744,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDestroy::test_destroy_base,tests/test_mudobjects.py::TestLiving::test_move_notify,68e1d0a107f8224fdcf512f3e051f93c,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_look,tests/test_mudobjects.py::TestLiving::test_move_notify,cc74722faaeff990e8e357b6575018d8,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDoorsExits::test_state,tests/test_mudobjects.py::TestLiving::test_move_notify,55da9df89ae5273ed06868fc1cf44d66,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDestroy::test_destroy_deferreds,tests/test_mudobjects.py::TestLiving::test_move_notify,de84608d265ac4728f5f293e8c0e60cf,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDoorsExits::test_bind_door,tests/test_mudobjects.py::TestLiving::test_move_notify,9e140fbb63733145290bcf8f94dec516,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDoorsExits::test_go_through_exit,tests/test_mudobjects.py::TestLiving::test_move_notify,ce7fe182dc7bc55f568a4b821d7d641c,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDestroy::test_destroy_item,tests/test_mudobjects.py::TestLiving::test_move_notify,cef174565ba02c716e6773a0a127d748,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_tell,tests/test_mudobjects.py::TestLiving::test_move_notify,6e0cd7bc8add58dde70cbaf6948c5c30,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDoorsExits::test_title_name,tests/test_mudobjects.py::TestLiving::test_move_notify,0dc17d3f99a9d2d29ad3cd807203487d,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_contains,tests/test_mudobjects.py::TestLiving::test_move_notify,9f0bf41a5c0896c5b3ecc039cb9e295a,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_search_item,tests/test_mudobjects.py::TestLiving::test_move_notify,26779d962ab3a40b1501b4c336cfc661,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_enter_leave,tests/test_mudobjects.py::TestLiving::test_move_notify,14f91e19148c49284d6d33e49972e3c9,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLiving::test_do_verb,tests/test_mudobjects.py::TestLiving::test_move_notify,df28a5c7149da4d3ee7e39f3236d3704,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_locate_item,tests/test_mudobjects.py::TestLiving::test_move_notify,94fd8bebdf8ef1c166e25abd0e4a746a,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_nearby,tests/test_mudobjects.py::TestLiving::test_move_notify,8ce0f6e45bdf78713b92e17801c6bc6c,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_search_living,tests/test_mudobjects.py::TestLiving::test_move_notify,11e63b221473e73a2f97a96194afafa3,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLiving::test_lifecycle,tests/test_mudobjects.py::TestLiving::test_move_notify,77f5d2876391c8f3daa9d21d9c5e0181,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_custom_verbs,tests/test_mudobjects.py::TestLiving::test_move_notify,a539aaaa3d413d5739c144ac5f65b311,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestLocations::test_notify,tests/test_mudobjects.py::TestLiving::test_move_notify,e755ee41daabf7ceb62f38008a7e2808,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDestroy::test_destroy_loc,tests/test_mudobjects.py::TestLiving::test_move_notify,6873104044868ffed14591a043529718,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDoorsExits::test_bind_exit,tests/test_mudobjects.py::TestLiving::test_move_notify,7ac76bd9906a87c36a0bfde480e2c9ff,passed,passed,,,,,
Tale,a2a26443465ab6978b32d9253e833471500e7b68,tests/test_mudobjects.py::TestDoorsExits::test_aliases,tests/test_mudobjects.py::TestLiving::test_move_notify,678776caf7f676a6530e420607864547,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataObjectTest::test_DataUser,tests/test_mapper.py::MapperTest::test_children_are_added,c5aaab2025eabad908e15f30451666cb,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataObjectTest::test_call_graph_pattern_twice,tests/test_mapper.py::MapperTest::test_children_are_added,628a4170de3c047bf7d166bc55f9f863,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataObjectTest::test_identifier,tests/test_mapper.py::MapperTest::test_children_are_added,33eb12c6858cd22e8ddda04ee4db1d70,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataObjectTest::test_property_matching_method_name,tests/test_mapper.py::MapperTest::test_children_are_added,615bdd7421040c64a59e06ccdcbb2dc1,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataObjectTest::test_triples_clone_sibling,tests/test_mapper.py::MapperTest::test_children_are_added,788e2a7155d2ee372972dacc2624f09b,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataObjectTest::test_triples_cycle,tests/test_mapper.py::MapperTest::test_children_are_added,7cc5743499a089ed4f109c9be6343d52,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataUserTest::test_add_statements_completes,tests/test_mapper.py::MapperTest::test_children_are_added,105a9fded12386a2f8dfb02462e2d6ad,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataTest::test_trig_source,tests/test_mapper.py::MapperTest::test_children_are_added,e3d1bda896d95a83066ea61362860804,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::DataTest::test_trix_source,tests/test_mapper.py::MapperTest::test_children_are_added,202aea5a2d278cc55140ebde272c32cf,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::PropertyTest::test_one,tests/test_mapper.py::MapperTest::test_children_are_added,e6ff3571c072fcbdd45d99923c8cc018,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::RDFPropertyTest::test_getInstanceTwice,tests/test_mapper.py::MapperTest::test_children_are_added,1d104685010c117ea84eaf8f435169e9,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::RDFPropertyTest::test_init_direct,tests/test_mapper.py::MapperTest::test_children_are_added,c7be39b14f2b5fdfa86b1d325dbc16e4,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::RDFPropertyTest::test_type_is_class,tests/test_mapper.py::MapperTest::test_children_are_added,76dee8d625ded93c02f4ef069cd900ea,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_non_multiple_saves_single_values,tests/test_mapper.py::MapperTest::test_children_are_added,86c45df59cd4a4453b2baf5d24c7b7db,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_unset_empty,tests/test_mapper.py::MapperTest::test_children_are_added,682b01403e6674a8988d2f984d7ec782,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_unset_multiple,tests/test_mapper.py::MapperTest::test_children_are_added,da0633928dd80931b23ce2af3c80fcc0,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_unset_single,tests/test_mapper.py::MapperTest::test_children_are_added,df2309025d935dddc661068055f55d75,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_unset_single_by_identifier,tests/test_mapper.py::MapperTest::test_children_are_added,851edb1c0dcb4a5fc54de188f551ba4e,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_unset_single_property_value,tests/test_mapper.py::MapperTest::test_children_are_added,0c81d17808b6f667bca318ba6848e8c2,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::SimplePropertyTest::test_unset_wrong_value,tests/test_mapper.py::MapperTest::test_children_are_added,3defd9b7a1d4aa7479d00055818e24bd,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::UnionPropertyTest::test_get_DataObject,tests/test_mapper.py::MapperTest::test_children_are_added,d1853f9e59a79facfd120596a3feb251,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::UnionPropertyTest::test_get_literal,tests/test_mapper.py::MapperTest::test_children_are_added,b437dab5c75505c41d43971605028053,passed,passed,,,,,
YAROM,cd4fb6cb8fac72a198858225ce89ad8b9c9175fd,tests/test_main.py::ObjectCollectionTest::test_member_can_be_restored,tests/test_mapper.py::MapperTest::test_children_are_added,3d4acfdfc6a579a4052e9386cf898c88,passed,passed,,,,,
alphanum_code,fb5cd313dc41f046aac01ff01d6e1561d17894a6,tests/test_alphanum_code.py::test_init_code,tests/test_alphanum_code.py::test_next_code,de4fcd0c5e0801ba4ae97a0f804286d7,failed,passed,,,,,
api-python,6d09ca1557da0af893f008f7302801f12afc2d46,datacommons/test/places_test.py::TestGetStats::test_opt_args,datacommons/test/set_api_key_test.py::TestApiKey::test_query_no_api_key,97a27192b2d07c2c15381af5ca2d7b1a,failed,passed,,,,,
api-python,6d09ca1557da0af893f008f7302801f12afc2d46,datacommons/test/set_api_key_test.py::TestApiKey::test_query_w_api_key,datacommons/test/set_api_key_test.py::TestApiKey::test_query_no_api_key,57d93aceca11e807be157a7ababe70a9,failed,passed,,,,,
api-python,6d09ca1557da0af893f008f7302801f12afc2d46,datacommons/test/set_api_key_test.py::TestApiKey::test_send_request_w_api_key,datacommons/test/set_api_key_test.py::TestApiKey::test_query_no_api_key,e7d9738441de7e1398be2b7d578cf0ce,failed,passed,,,,,
aud,2dfc81dad3da78537e1b1c6f5cc5630ba5b837f9,aud/test_aud.py::test_init,aud/test_aud.py::test_config,4ed960f83fe05b54045b3999b930268e,passed,passed,,,,,
aud,2dfc81dad3da78537e1b1c6f5cc5630ba5b837f9,aud/test_aud.py::test_dir,aud/test_aud.py::test_config,4bc5ddd45c19f504789e185e7a3c6abd,passed,passed,,,,,
autoclasswrapper,af43dd833e5586386098d1793a59332e968069da,tests/test_output.py::TestOutputClass::test_write_cluster_stats,tests/test_output.py::TestOutputClass::test_write_dendrogram,28f13a197a02f24f647e7921af14e9a0,failed,passed,,,,,
autodiscover,3009f81c51b7a4cb077427e429d740db98eb173b,tests/test_autodiscover.py::TestAutoDiscover::test_autodiscover,tests/test_autodiscover.py::TestAutoDiscover::test_autodiscover_with_pattern,5ad39e23a39a42d662a71f45a129cb8d,passed,passed,,,,,
autoyaml,be3f450667bcca477683e63bcc49c67c5d170855,tests/autoyaml_test.py::TestAutoyamlMethods::test_a_encrypt_config,tests/autoyaml_test.py::TestAutoyamlMethods::test_b_decrypt_config,bf9d097a1db1435f1b9046c45e69b882,failed,passed,,,,,
autoyaml,be3f450667bcca477683e63bcc49c67c5d170855,tests/autoyaml_test.py::TestEncryptorMethods::test_a_encrypt,tests/autoyaml_test.py::TestEncryptorMethods::test_b_decrypt,ccd820868247fbf11630602f019318d8,failed,passed,,,,,
basic_auth,622f2133c13988cec549f4ea55bed14e50f90876,tests/test_basic.py::test_write_config,tests/test_basic.py::test_verify_config,858f0ff1382f7ec91217a7e9a23a748f,passed,passed,,,,,
basic_auth,622f2133c13988cec549f4ea55bed14e50f90876,tests/test_general.py::test_main_arguments,tests/test_general.py::test_file_data_arguments,006687e8d8e846db4bc82b84f498d11b,passed,passed,,,,,
basic_auth,622f2133c13988cec549f4ea55bed14e50f90876,tests/test_general.py::test_main_interactive,tests/test_general.py::test_file_data_interactive,083cd716e9b2e3b1fa406b293fdf18ea,passed,passed,,,,,
basic_auth,622f2133c13988cec549f4ea55bed14e50f90876,tests/test_wso.py::test_main_arguments,tests/test_wso.py::test_file_data_arguments,478785c241444df2807d3712270de69b,passed,passed,,,,,
basic_auth,622f2133c13988cec549f4ea55bed14e50f90876,tests/test_wso.py::test_main_interactive,tests/test_wso.py::test_file_data_interactive,9cd9261e4279e7793ba6926f621fc9b5,passed,passed,,,,,
